imdb_id,keywords,release_year,budget_adj,revenue_adj,genres,production_companies,vote_average
tt3787590,dj,2015,5519997.571,10232318.3,Drama|Music|Romance,Working Title Films,6.2
tt1731701,assassin|high school,2015,0,5588.997541,Adventure|Action|Comedy,A24,5.5
tt2884018,scotland|shakespeare|medieval,2015,0,12137055.1,History|Drama|War,Studio Canal|See-Saw Films|Creative Scotland|Film4|Anton Capital Entertainment (ACE),6.4
tt4382872,terrorist|kidnapping|ex cia agent|rescue operation,2015,0,15432.99321,Action|Thriller,Emmett/Furla Films|Oasis Films|Aperture Entertainment|Twirly Films Limited,4.2
tt3289712,woman director,2015,0,0,Comedy|Drama,MM Productions|Merced Media Partners|PalmStar Media,5.2
tt3440298,fairy tale|villain|musical|teen movie|teenager,2015,0,0,Music|Action|Adventure|Comedy|Family,Walt Disney Television,6.7
tt2338424,widow|biography|writer|folk singer,2015,0,0,Music|Romance|Comedy,Echo Films|Bron Studios|Hahnscape,6.6
tt2935476,sheep|rural setting|housekeeper,2015,0,27811566.6,Romance|Drama,Fox Searchlight Pictures|DNA Films|BBC Films,6.9
tt2555736,old people's home,2015,9199995.952,79099969.92,Drama|Comedy,Participant Media|Fox Searchlight|Blueprint Pictures,6.4
tt4189260,dc comics|based on comic book|super powers|lego,2015,0,0,Action|Adventure|Animation|Family,Warner Bros. Animation,6.4
tt1243974,hawaii|military,2015,34039985.02,24150007.77,Adventure|Comedy|Romance,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,5.2
tt1137470,one-night stand|romantic comedy|accidental love,2015,23919989.48,0,Romance|Comedy,K. JAM Media,3.6
tt4856322,video game|based on novel|space war|animation|halo,2015,0,0,Action|Animation|Science Fiction,343 Industries|The Sequence Group,5.3
tt1018765,political campaign|south america,2015,25759988.67,6442077.285,Drama|Comedy,Participant Media|Smokehouse Pictures,5.7
tt2625810,female nudity|rape|fire|dancer|based on novel,2015,0,0,Drama|Science Fiction,Rhombus Media|Bron Studios,5.1
tt2400463,psychological thriller|psycho thriller|woman director|reunited friends|dinner party,2015,0,213197.9462,Thriller,Pandastorm Pictures,6.4
tt4938374,bear|open season|elliot|boog,2015,0,0,Animation|Comedy|Family|Adventure,Sony Pictures Animation,5.6
tt3813310,sheriff|colorado|murder|suspense|shootout,2015,0,123787.7855,Thriller,Park Pictures|Audax Films|Dark Arts Film|End Cue,5.5
tt3165612,sex|cheating|love|male female relationship|woman director,2015,0,2956985.419,Comedy,Sidney Kimmel Entertainment|Gary Sanchez Productions|IM Global,6.2
tt2870648,jazz|drug addiction|overdose|biography|addiction,2015,0,7740089.074,Documentary|Music,On The Corner Films|Universal Music,7.5
tt2334733,period piece|social status|extramarital affair|woman director,2015,0,0,Drama,A Company Filmproduktionsgesellschaft|Aleph Motion Pictures|Aden Film,5.3
tt2474976,baby|fairy tale|tree|transformation|mill,2015,0,0,Fantasy|Horror,Prescience|Bord Scannan na hEireann / Irish Film Board|Fantastic Films|Altitude Film Entertainment|Occupant Entertainment,4.9
tt4215332,barbie|princess|super powers,2015,0,0,Family|Animation,Mattel Playground Productions,5.5
tt2393827,england|fire|conductor|chase|transformation,2015,0,0,Horror,Starchild Pictures,4.9
tt1658801,new jersey|equality|lesbian couple|cancer,2015,6439997.166,527467.9679,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,7.1
tt3064298,bowling|blind date|party|mistaken identity|wedding anniversary,2015,0,0,Romance|Comedy,Big Talk Productions|StudioCanal,6.5
tt3774694,paris|sex|sexuality|cocaine|nudity,2015,2759998.786,639647.1986,Drama|Romance,Wild Bunch|Les Cinémas de la Zone|Rectangle Productions|Scope Pictures|RT Features,4.7
tt3859076,document|biography|one word title|tv reporter|directorial debut,2015,8831996.114,2338228.651,Drama,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),6.4
tt2948790,date|prison|nurse|rape|flirting,2015,0,0,Thriller,Voltage Pictures|Arrow Films|Boo Pictures,5
tt1772288,rock star|middle age,2015,9199995.952,9968887.454,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,6.6
tt3164256,jealousy|ex-boyfriend|afghanistan|record producer|last chance,2015,13799993.93,2779009.657,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,5.1
tt2582502,widow|mental breakdown|family,2015,2060799.093,0,Drama,Andrea Leone Films|Fear of God Films|Busted Shark Productions,7
tt3766394,dating|middle age,2015,919999.5952,13289393.23,Comedy|Drama|Romance,Red Crown Productions|Haven Entertainment,6.6
tt1524575,exorcism|anti-christ|exorcists,2015,11959994.74,1641981.238,Thriller|Horror,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,4.5
tt2891174,florida|motel|finances|single father|mother son relationship,2015,7359996.762,1298972.268,Drama,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,6.8
tt2637294,time travel|sequel|hot tub|duringcreditsstinger,2015,12879994.33,11329473.94,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),5
tt2101383,celebrity|money|temptation|wealthy man|excess,2015,0,0,Romance|Drama,Waypoint Entertainment|Dogwood Films,5.7
tt2349144,poker|gambling|casino|new orleans|roulette,2015,0,0,Drama,Electric City Entertainment|Sycamore Pictures|Gowanus Projections,5.7
tt3774790,spacecraft|experiment|simulation|space|astronaut,2015,0,0,Mystery|Science Fiction|Thriller,New Artists Alliance,4.2
tt3824386,pixar animated short|animation|pixar|short,2015,0,0,Animation|Comedy|Family|Fantasy|Music,Pixar Animation Studios,7.3
tt3467412,mutant|thriller|zombies|zombie apocalypse,2015,0,0,Drama|Horror|Science Fiction,Vaca Films|La Ferme! Productions|Laokoon Filmgroup|Ombra Films|Telefónica Studios,5.3
tt1178665,hiking|backpacker|friends|appalachian trail,2015,7359996.762,33111785.47,Drama|Adventure|Comedy,Wildwood Enterprises|Route One Films,5.4
tt1780798,clown|boy|murder|blood|child murder,2015,0,0,Horror,Zed Filmworks|Cross Creek Pictures|Vertebra Films|PS 260,5.2
tt2918436,terror|experiment|afterlife|paranormal|violence,2015,3035998.664,58981843.81,Thriller|Horror,Lionsgate|Blumhouse Productions|Chapter One Films,4.9
tt4324274,gotham city|robin|super powers|dollmaker|court of owls,2015,0,0,Action|Adventure|Animation,Warner Bros. Animation|DC Entertainment,6.8
tt1629242,woman director,2015,7359996.762,0,Thriller,Hyde Park Entertainment|Troika Pictures|Amasia Entertainment|Merced Media Partners|Roberi Media,5.4
tt2358925,europe|business trip,2015,32199985.83,13276746.92,Comedy,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,4.9
tt2366608,underworld|lost city,2015,1839999.19,41796.50161,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,5.7
tt3687310,mobster|money problems|borrow|trouble|classmates,2015,6439997.166,0,Thriller|Crime|Drama,NeeNee Productions|Capacity Pictures|May Day Movies,5.9
tt2948840,james dean|magazine|biography|celebrity|buddy,2015,11039995.14,0,Drama,See-Saw Films,5.9
tt2097298,california|small town|coach|championship|woman director,2015,0,42053235.78,Drama,Walt Disney Pictures|Mayhem Pictures,7.4
tt3149038,child prodigy|mathematics|death of father|coming of age|teenager,2015,0,0,Drama,Original Pictures|Head Gear Films|Minnow Films,6
tt2802136,wife|murder|black comedy|suburbia|drug,2015,2759998.786,0,Drama|Comedy,Darko Entertainment|Passcode Entertainment|Donnybrook4 Productions,4.9
tt3411432,adventure|animal|noah's ark,2015,5519997.571,0,Animation|Adventure|Comedy,Skyline Entertainment|Moetion Films|Ulysses Filmproduktion|Fabrique d'images,5.7
tt4382552,porno star|craigslist|woman director|sex trade|porno filmmaking,2015,0,0,Documentary,Two to Tangle Productions,5.9
tt2309260,gallows|high school|tragedy|hanging|found footage,2015,91999.95952,39251239.93,Horror|Thriller,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,5
tt3194590,sex|hotel|airport|infidelity|homosexuality,2015,0,0,Drama|Comedy,Horsethief Pictures,4.8
tt4530884,male nudity|rape|detective|nudity|group therapy,2015,0,0,Horror|Thriller,Cinetel Films,5
tt3726704,experiment|biography|controversy,2015,0,0,History|Drama,FJ Productions|BB Film Productions,6.9
tt3707106,france|hotel|1970s|grief|travel,2015,9199995.952,3068131.49,Drama|Romance,Plan B Entertainment|Jolie Pas|Pellikola,5.4
tt4183692,sport|racism,2015,0,0,Drama,Sony Pictures,6.8
tt4472596,monster|island|halloween|curse|storm,2015,0,0,Horror|TV Movie,Sonar Entertainment,5.1
tt2954474,horror|vision|pregnant|sight,2015,0,0,Thriller|Horror,Blumhouse Productions|Chapter One Films,5.5
tt2433040,mercenary,2015,0,1137205.98,Action,Burns Family Studios,6.2
tt3004746,prostitute|border|black market|business woman|mortal danger,2015,0,0,Drama|Thriller,Zentropa Entertainments,4
tt3029476,survival,2015,0,0,Drama|Thriller,Isle of Man Film|Bigscope Films|Pinewood Pictures,5
tt2131532,helicopter|underground|nightmare|quarantine|outbreak,2015,0,0,Thriller|Horror,Primal Pictures|Warner Bros.,6.5
tt2141773,orpheus|carnival|hell|stop motion animation|devil,2015,0,145146.4961,Fantasy|Comedy|Animation,Freestyle Releasing|ShadowMachine Films,4.3
tt2145829,invasion|robot,2015,19319991.5,0,Adventure|Science Fiction|Action,British Film Institute (BFI)|Northern Ireland Screen|Pinewood Studios|British Film Company|Tempo Productions Limited,4.9
tt3625152,martial arts|sequel|revenge|slave,2015,0,0,Action,Living Films|Arcade Pictures|Iron Fists,4.7
tt3233418,m.i.t.|hispanic|high school student|robotics club|car parts,2015,0,0,Action|Drama|Family,Brookwell-McNamara Entertainment|Pantelion Film|Televisa|Circle of Confusion,6.6
tt2420166,appalachia|appalachian,2015,0,0,Drama,Myriad Pictures|Dreambridge Films|Bifrost Pictures,5.8
tt2965466,mask|telephone|supernatural|hell|cop,2015,0,0,Horror|Thriller,Skyra Entertainment,5.6
tt4086032,frankenstein,2015,0,0,Horror|Thriller,Eclectic pictures|Summerstorm Entertainment|Bad Badger,4.5
tt4126304,mexico|arizona|cocaine|crack|murder,2015,0,0,Drama|Documentary,The Documentary Group|Our Time Projects,7.5
tt2933474,spoof|automobile racing,2015,18399991.9,0,Comedy,The Safran Company|3 in the Box,4.4
tt4594834,chicago,2015,0,0,Music|Drama|Crime|Comedy,40 Acres & A Mule Filmworks|Amazon Studios,5.9
tt3525346,louisiana|kidnapping,2015,4875997.855,0,Comedy|Action,Sense and Sensibility Ventures|Silver Nitrate,5.8
tt4191054,elves|musical|aftercreditsstinger|duringcreditsstinger|love potion,2015,0,12515171.25,Music|Animation|Family|Fantasy,Lucasfilm|Touchstone Pictures,6.1
tt2883434,grieving widower|widower,2015,8279996.357,19845485.15,Drama,Treehouse Pictures,6.7
tt3816458,chain saw|infection|quarantine|zombies|based on video game,2015,0,0,Horror|Science Fiction,Di Bonaventura Pictures|Contradiction Films|Dead Rising Productions|Legendary Digital Media,4.9
tt3705412,new zealand|college|friendship|teenage boy|metal band,2015,0,0,Comedy|Horror,The New Zealand Film Commission|Timpson Films|MPI Media Group|Metalheads,6.5
tt4324302,dc comics|superhero|super powers,2015,0,0,Action|Animation|Fantasy,DC Comics|Warner Bros. Animation,6.9
tt1490785,country music|biography|music|country singer,2015,11959994.74,1515044.293,Drama|Music,Bron Studios|RatPac Entertainment,5.6
tt3297330,pilot|suspicion|drone|u.s. military|air force base,2015,0,291154.1119,Action|Drama|Thriller,Voltage Pictures|Sobini Films|Dune Films,5.7
tt4935334,anthology|woman director|horror anthology,2015,0,0,Fantasy|Thriller|Horror|Science Fiction,Willowbrook Regent Films,6
tt4941804,mother daughter relationship|rock music|girl|father daughter relationship|boyfriend,2015,0,0,Animation|Family,Walt Disney Pictures|Pixar Animation Studios,7.3
tt3083008,biography|sport|tour de france,2015,0,3023530.83,Drama,StudioCanal|Working Title Films,5.9
tt2118624,virgin|summer camp|movie in movie|murder|slow motion scene,2015,0,0,Horror|Comedy,Groundswell Productions|Ulterior Productions|Studio Solutions,6.6
tt4537842,woman director|christmas,2015,0,0,Comedy|Music,American Zoetrope|South Beach Productions|Departed Productions,5.4
tt2474958,magazine|music,2015,0,0,Thriller|Comedy|Crime,Altitude Film Entertainment|AI-Film|Unigram,5.5
tt3614530,secret identity|hologram|based on cartoon|based on tv series|rock band,2015,4599997.976,2146988.335,Drama|Music|Adventure|Fantasy,Universal Pictures|Blumhouse Productions|Hasbro Studios|Allspark Pictures,5.7
tt1735907,based on novel|woman director,2015,0,0,Thriller|Action|Drama,RabbitBandini Productions|Windowseat Films,4.8
tt1694021,grizzly bear|wilderness|alaska|survival|bear,2015,9199995.952,0,Action|Horror|Thriller,Purple Pictures|Paul Schiff Productions|Indomitable Entertainment,5
tt4897822,germany|italy|france|usa|portugal,2015,0,0,Documentary,Dog Eat Dog Films|IMG Films,7.2
tt1365050,africa|based on novel|child soldier,2015,5519997.571,83514.80325,Drama|War,Participant Media|Focus Features|Red Crown Productions,7.5
tt3688406,santa claus|christmas|krampus,2015,0,0,Horror,Copperheart Entertainment,5.6
tt2552394,based on novel,2015,0,0,Thriller|Drama|Comedy,Sigma Films Ltd.|Trinity Works Entertainment|Latitude Media,5.7
tt2570858,sadomasochism|lesbian|butterfly|lesbian love|autumn,2015,919999.5952,0,Drama,Pioneer Pictures|Rook Films,5.8
tt3465074,diner|woman director,2015,0,0,Thriller|Action,WANGO Films,4.4
tt2980554,woman director,2015,0,0,Drama,Varient Busted Buggy Entertainmen,6.2
tt3534602,high school reunion,2015,411721.8988,709611.3278,Drama|Comedy,Ealing Studios|Electric Dynamite|Rip Cord Productions|Londinium Films,4.2
tt2133196,jazz|biography|historical figure,2015,0,763718.344,Drama|Music,New Real Films|Lumanity Production,6.8
tt4163020,witch|based on novel|halloween|death|evil,2015,0,0,Horror,Epic Pictures Group|Film Entertainment Services,5.3
tt3849692,hostage|officer|chaos|daughter|police,2015,0,0,Thriller|Action|Drama,Status Media & Entertainment|DV3 Productions|The Forgery|GA2 Productions,5.4
tt1883367,exploitation|sequel|gore|b movie|graphic violence,2015,0,0,Horror,Six Entertainment,3.5
tt3520418,terror|countryside|secret|supernatural|spirit,2015,0,0,Horror,Dark Sky Films|Snowfort Pictures,5.5
tt4137924,school|ghost,2015,0,0,Animation|Family|Fantasy,Mattel Playground Productions,7
tt4685096,monster|mutation|machete|shark|pacific garbage patch,2015,0,0,Science Fiction|Action|Horror,The Asylum|Syfy,3.8
tt4511566,louisiana|navy seal|zombies|zombie violence|infected,2015,0,0,Horror|Action,Hollywood Media Bridge|Throne Productions,3.3
tt3793788,father-son relationship|prostitute|magazine|escort service|writer,2015,0,0,Comedy|Romance,Skyhook Productions|Cloverhill Pictures|Perspective Productions,5.9
tt1663655,child abuse|sadism|female friendship|afterlife|buried alive,2015,0,0,Drama|Horror|Thriller,Blumhouse Productions|The Safran Company|Temple Hill Entertainment,5
tt2321502,dark,2015,0,0,Thriller|Drama|Science Fiction,Accelerated Matter,6.1
tt1519461,found footage|area 51,2015,4599997.976,0,Horror|Thriller|Science Fiction,Insurge Pictures,4.4
tt4547120,earthquake|los angeles|family|tv|seismologist,2015,0,0,TV Movie|Action|Science Fiction,The Asylum,3.7
tt3155242,birthday|chicken|food,2015,0,0,Thriller|Drama,Warp Films Australia|Animal Kingdom|Carver Films,5.8
tt2325977,australia|missing child|outback|alcoholic drink|troubled marriage,2015,9199995.952,16074.23293,Drama|Thriller,Worldview Entertainment,5
tt3774466,cia|assassin|romance|neighbor|teenager,2015,0,0,Drama|Romance|Comedy,Head Gear Films|Metrol Technology|Langley Park Productions,5.9
tt3881768,murder|true crime|tv movie,2015,0,0,Crime|Drama|Thriller,Sony Pictures Television|Silver Screen Pictures,5.4
tt5065822,biography|soccer player,2015,0,0,Documentary,"On The Corner Films|We Came, We Saw, We Conquered Studios",6.5
tt4257858,cult|scientology,2015,0,0,Documentary,Jigsaw Productions|HBO Documentary Films|Sky Atlantic,7.8
tt3346224,woman director,2015,0,0,Thriller|Drama,Protozoa Pictures|Cargo Entertainment|33 Pictures,5.5
tt3779300,world war ii|nazis,2015,0,0,War|Action,VMI Worldwide|Verdi Productions|Schuetzle Company Productions|The Fyzz Facility,4.9
tt3672742,post-apocalyptic|dystopia|gore|bmx|violence,2015,0,0,Adventure|Action|Comedy|Science Fiction,Epic Pictures Group|Timpson Films|EMA Films,6.6
tt4955162,princess|barbie doll,2015,0,0,Animation|Music|Family,Mattel,6.3
tt3118452,survival|execution|stranger|no memory,2015,0,0,Drama|Horror|Science Fiction|Thriller,Votiv Films|Taggart Productions,6.1
tt4126340,white trash,2015,0,0,Comedy,Happy Madison Productions,4.2
tt5223342,minions,2015,0,0,Animation,Illumination Entertainment,5.9
tt3236120,widow|friendship,2015,0,6853703.504,Drama|Comedy,Northern Lights Films|Jeff Rice Films|Two Flints,6.2
tt4425064,technology|computer|history|apple,2015,0,454945.3198,Documentary,Magnolia Pictures|Jigsaw Productions|CNN Films,6.2
tt4234734,babysitter|escort service|high school|hooker|babysitting,2015,0,0,Drama|TV Movie,Johnson Production Group|Shadowland,5.9
tt4126438,baby|expecting|neighbors,2015,0,0,Thriller,BBC Films|Kreo Films FZ|Cuba Pictures|Tigerlily Films,5.9
tt4180514,africa|monster|sequel|creature|graboids,2015,0,0,Science Fiction|Action|Horror,Universal 1440 Entertainment,5.1
